"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","POP","TOT","MLN_PER","A","2012",199.6889,
"BRA","POP","TOT","MLN_PER","A","2013",201.4671,
"CHL","POP","TOT","MLN_PER","A","1955",6.76394,
"CHL","POP","TOT","MLN_PER","A","1956",6.939809,
"CHL","POP","TOT","MLN_PER","A","1957",7.115675,
"CHL","POP","TOT","MLN_PER","A","1958",7.291542,
"CHL","POP","TOT","MLN_PER","A","1959",7.467409,
"CHL","POP","TOT","MLN_PER","A","1960",7.643277,
"CHL","POP","TOT","MLN_PER","A","1961",7.843945,
"CHL","POP","TOT","MLN_PER","A","1962",8.044614,
"CHL","POP","TOT","MLN_PER","A","1963",8.245284,
"CHL","POP","TOT","MLN_PER","A","1964",8.445953,
"CHL","POP","TOT","MLN_PER","A","1965",8.646622,
"CHL","POP","TOT","MLN_PER","A","1966",8.831223,
"CHL","POP","TOT","MLN_PER","A","1967",9.015825,
"CHL","POP","TOT","MLN_PER","A","1968",9.200427,
"CHL","POP","TOT","MLN_PER","A","1969",9.385028,
"CHL","POP","TOT","MLN_PER","A","1970",9.569631,
"CHL","POP","TOT","MLN_PER","A","1971",9.738347,
"CHL","POP","TOT","MLN_PER","A","1972",9.907065,
"CHL","POP","TOT","MLN_PER","A","1973",10.07578,
"CHL","POP","TOT","MLN_PER","A","1974",10.2445,
"CHL","POP","TOT","MLN_PER","A","1975",10.41322,
"CHL","POP","TOT","MLN_PER","A","1976",10.56541,
"CHL","POP","TOT","MLN_PER","A","1977",10.7176,
"CHL","POP","TOT","MLN_PER","A","1978",10.86979,
"CHL","POP","TOT","MLN_PER","A","1979",11.02198,
"CHL","POP","TOT","MLN_PER","A","1980",11.17417,
"CHL","POP","TOT","MLN_PER","A","1981",11.35977,
"CHL","POP","TOT","MLN_PER","A","1982",11.54537,
"CHL","POP","TOT","MLN_PER","A","1983",11.73097,
"CHL","POP","TOT","MLN_PER","A","1984",11.91657,
"CHL","POP","TOT","MLN_PER","A","1985",12.10217,
"CHL","POP","TOT","MLN_PER","A","1986",12.31749,
"CHL","POP","TOT","MLN_PER","A","1987",12.53282,
"CHL","POP","TOT","MLN_PER","A","1988",12.74813,
"CHL","POP","TOT","MLN_PER","A","1989",12.96346,
"CHL","POP","TOT","MLN_PER","A","1990",13.17878,
"CHL","POP","TOT","MLN_PER","A","1991",13.42201,
"CHL","POP","TOT","MLN_PER","A","1992",13.66524,
"CHL","POP","TOT","MLN_PER","A","1993",13.90847,
"CHL","POP","TOT","MLN_PER","A","1994",14.15171,
"CHL","POP","TOT","MLN_PER","A","1995",14.39494,
"CHL","POP","TOT","MLN_PER","A","1996",14.5955,
"CHL","POP","TOT","MLN_PER","A","1997",14.79608,
"CHL","POP","TOT","MLN_PER","A","1998",14.99665,
"CHL","POP","TOT","MLN_PER","A","1999",15.19721,
"CHL","POP","TOT","MLN_PER","A","2000",15.39778,
"CHL","POP","TOT","MLN_PER","A","2001",15.57168,
"CHL","POP","TOT","MLN_PER","A","2002",15.66827,
"CHL","POP","TOT","MLN_PER","A","2003",15.83784,
"CHL","POP","TOT","MLN_PER","A","2004",16.00167,
"CHL","POP","TOT","MLN_PER","A","2005",16.16532,
"CHL","POP","TOT","MLN_PER","A","2006",16.33217,
"CHL","POP","TOT","MLN_PER","A","2007",16.50487,
"CHL","POP","TOT","MLN_PER","A","2008",16.68685,
"CHL","POP","TOT","MLN_PER","A","2009",16.87677,
"CHL","POP","TOT","MLN_PER","A","2010",17.06614,
"CHL","POP","TOT","MLN_PER","A","2011",17.25553,
"CHL","POP","TOT","MLN_PER","A","2012",17.4448,
"CHL","POP","TOT","MLN_PER","A","2013",17.63158,
"CHL","POP","TOT","MLN_PER","A","2014",17.81905,
"COL","POP","TOT","MLN_PER","A","1985",30.80222,
"COL","POP","TOT","MLN_PER","A","1986",31.44,
"COL","POP","TOT","MLN_PER","A","1987",32.09697,
"COL","POP","TOT","MLN_PER","A","1988",32.76711,
"COL","POP","TOT","MLN_PER","A","1989",33.44691,
"COL","POP","TOT","MLN_PER","A","1990",34.13002,
"COL","POP","TOT","MLN_PER","A","1991",34.83057,
"COL","POP","TOT","MLN_PER","A","1992",35.52094,
"COL","POP","TOT","MLN_PER","A","1993",36.20711,
"COL","POP","TOT","MLN_PER","A","1994",36.85391,
"COL","POP","TOT","MLN_PER","A","1995",37.47218,
"COL","POP","TOT","MLN_PER","A","1996",38.06805,
"COL","POP","TOT","MLN_PER","A","1997",38.63569,
"COL","POP","TOT","MLN_PER","A","1998",39.18446,
"COL","POP","TOT","MLN_PER","A","1999",39.7308,
"COL","POP","TOT","MLN_PER","A","2000",40.29556,
"COL","POP","TOT","MLN_PER","A","2001",40.81354,
"COL","POP","TOT","MLN_PER","A","2002",41.32882,
"COL","POP","TOT","MLN_PER","A","2003",41.84896,
"COL","POP","TOT","MLN_PER","A","2004",42.36849,
"COL","POP","TOT","MLN_PER","A","2005",42.88859,
"COL","POP","TOT","MLN_PER","A","2006",43.40596,
"COL","POP","TOT","MLN_PER","A","2007",43.92693,
"COL","POP","TOT","MLN_PER","A","2008",44.45115,
"COL","POP","TOT","MLN_PER","A","2009",44.97883,
"COL","POP","TOT","MLN_PER","A","2010",45.50959,
"COL","POP","TOT","MLN_PER","A","2011",46.0446,
"COL","POP","TOT","MLN_PER","A","2012",46.58182,
"COL","POP","TOT","MLN_PER","A","2013",47.12109,
"COL","POP","TOT","MLN_PER","A","2014",47.66179,
"EST","POP","TOT","MLN_PER","A","1955",1.144215,
"EST","POP","TOT","MLN_PER","A","1956",1.1579,
"EST","POP","TOT","MLN_PER","A","1957",1.171863,
"EST","POP","TOT","MLN_PER","A","1958",1.185073,
"EST","POP","TOT","MLN_PER","A","1959",1.198895,
"EST","POP","TOT","MLN_PER","A","1960",1.211537,
"EST","POP","TOT","MLN_PER","A","1961",1.225076,
"EST","POP","TOT","MLN_PER","A","1962",1.241622,
"EST","POP","TOT","MLN_PER","A","1963",1.258857,
"EST","POP","TOT","MLN_PER","A","1964",1.277086,
"EST","POP","TOT","MLN_PER","A","1965",1.294566,
"EST","POP","TOT","MLN_PER","A","1966",1.308596,
"EST","POP","TOT","MLN_PER","A","1967",1.318946,
"EST","POP","TOT","MLN_PER","A","1968",1.331213,
"EST","POP","TOT","MLN_PER","A","1969",1.345249,
"EST","POP","TOT","MLN_PER","A","1970",1.360076,
"EST","POP","TOT","MLN_PER","A","1971",1.376955,
"EST","POP","TOT","MLN_PER","A","1972",1.392518,
"EST","POP","TOT","MLN_PER","A","1973",1.405951,
"EST","POP","TOT","MLN_PER","A","1974",1.418169,
"EST","POP","TOT","MLN_PER","A","1975",1.429351,
"EST","POP","TOT","MLN_PER","A","1976",1.439576,
"EST","POP","TOT","MLN_PER","A","1977",1.450211,
"EST","POP","TOT","MLN_PER","A","1978",1.460188,
"EST","POP","TOT","MLN_PER","A","1979",1.468333,
"EST","POP","TOT","MLN_PER","A","1980",1.477218,
"EST","POP","TOT","MLN_PER","A","1981",1.487666,
"EST","POP","TOT","MLN_PER","A","1982",1.498414,
"EST","POP","TOT","MLN_PER","A","1983",1.508745,
"EST","POP","TOT","MLN_PER","A","1984",1.518616,
"EST","POP","TOT","MLN_PER","A","1985",1.528781,
"EST","POP","TOT","MLN_PER","A","1986",1.54019,
"EST","POP","TOT","MLN_PER","A","1987",1.55222,
"EST","POP","TOT","MLN_PER","A","1988",1.561899,
"EST","POP","TOT","MLN_PER","A","1989",1.56813,
"EST","POP","TOT","MLN_PER","A","1990",1.569174,
"EST","POP","TOT","MLN_PER","A","1991",1.561313,
"EST","POP","TOT","MLN_PER","A","1992",1.53309,
"EST","POP","TOT","MLN_PER","A","1993",1.494127,
"EST","POP","TOT","MLN_PER","A","1994",1.462513,
"EST","POP","TOT","MLN_PER","A","1995",1.436633,
"EST","POP","TOT","MLN_PER","A","1996",1.415594,
"EST","POP","TOT","MLN_PER","A","1997",1.399535,
"EST","POP","TOT","MLN_PER","A","1998",1.386155,
"EST","POP","TOT","MLN_PER","A","1999",1.380619,
"EST","POP","TOT","MLN_PER","A","2000",1.396985,
"EST","POP","TOT","MLN_PER","A","2001",1.388115,
"EST","POP","TOT","MLN_PER","A","2002",1.37935,
"EST","POP","TOT","MLN_PER","A","2003",1.37072,
"EST","POP","TOT","MLN_PER","A","2004",1.36255,
"EST","POP","TOT","MLN_PER","A","2005",1.354775,
"EST","POP","TOT","MLN_PER","A","2006",1.34681,
"EST","POP","TOT","MLN_PER","A","2007",1.34068,
"EST","POP","TOT","MLN_PER","A","2008",1.33709,
"EST","POP","TOT","MLN_PER","A","2009",1.334515,
"EST","POP","TOT","MLN_PER","A","2010",1.331475,
"EST","POP","TOT","MLN_PER","A","2011",1.327439,
"EST","POP","TOT","MLN_PER","A","2012",1.322696,
"EST","POP","TOT","MLN_PER","A","2013",1.317997,
"EST","POP","TOT","MLN_PER","A","2014",1.315819,
"ISR","POP","TOT","MLN_PER","A","1955",1.7891,
"ISR","POP","TOT","MLN_PER","A","1956",1.8724,
"ISR","POP","TOT","MLN_PER","A","1957",1.976,
"ISR","POP","TOT","MLN_PER","A","1958",2.0317,
"ISR","POP","TOT","MLN_PER","A","1959",2.0887,
"ISR","POP","TOT","MLN_PER","A","1960",2.1504,
"ISR","POP","TOT","MLN_PER","A","1961",2.1795,
"ISR","POP","TOT","MLN_PER","A","1962",2.3318,
"ISR","POP","TOT","MLN_PER","A","1963",2.4301,
"ISR","POP","TOT","MLN_PER","A","1964",2.5256,
"ISR","POP","TOT","MLN_PER","A","1965",2.5984,
"ISR","POP","TOT","MLN_PER","A","1966",2.6574,
"ISR","POP","TOT","MLN_PER","A","1967",2.708,
"ISR","POP","TOT","MLN_PER","A","1968",2.8411,
"ISR","POP","TOT","MLN_PER","A","1969",2.9192,
"ISR","POP","TOT","MLN_PER","A","1970",3.0014,
"ISR","POP","TOT","MLN_PER","A","1971",3.0951,
"ISR","POP","TOT","MLN_PER","A","1972",3.225,
"ISR","POP","TOT","MLN_PER","A","1973",3.3382,
"ISR","POP","TOT","MLN_PER","A","1974",3.4216,
"ISR","POP","TOT","MLN_PER","A","1975",3.4932,
"ISR","POP","TOT","MLN_PER","A","1976",3.5754,
"ISR","POP","TOT","MLN_PER","A","1977",3.6532,
"ISR","POP","TOT","MLN_PER","A","1978",3.7376,
"ISR","POP","TOT","MLN_PER","A","1979",3.8363,
"ISR","POP","TOT","MLN_PER","A","1980",3.9217,
"ISR","POP","TOT","MLN_PER","A","1981",3.9498,
"ISR","POP","TOT","MLN_PER","A","1982",4.0207,
"ISR","POP","TOT","MLN_PER","A","1983",4.1061,
"ISR","POP","TOT","MLN_PER","A","1984",4.1591,
"ISR","POP","TOT","MLN_PER","A","1985",4.233,
"ISR","POP","TOT","MLN_PER","A","1986",4.2988,
"ISR","POP","TOT","MLN_PER","A","1987",4.3689,
"ISR","POP","TOT","MLN_PER","A","1988",4.4417,
"ISR","POP","TOT","MLN_PER","A","1989",4.5182,
"ISR","POP","TOT","MLN_PER","A","1990",4.6602,
"ISR","POP","TOT","MLN_PER","A","1991",4.9491,
"ISR","POP","TOT","MLN_PER","A","1992",5.1235,
"ISR","POP","TOT","MLN_PER","A","1993",5.2614,
"ISR","POP","TOT","MLN_PER","A","1994",5.3993,
"ISR","POP","TOT","MLN_PER","A","1995",5.5449,
"ISR","POP","TOT","MLN_PER","A","1996",5.6851,
"ISR","POP","TOT","MLN_PER","A","1997",5.8289,
"ISR","POP","TOT","MLN_PER","A","1998",5.9707,
"ISR","POP","TOT","MLN_PER","A","1999",6.1253,
"ISR","POP","TOT","MLN_PER","A","2000",6.2892,
"ISR","POP","TOT","MLN_PER","A","2001",6.439,
"ISR","POP","TOT","MLN_PER","A","2002",6.57,
"ISR","POP","TOT","MLN_PER","A","2003",6.6897,
"ISR","POP","TOT","MLN_PER","A","2004",6.809,
"ISR","POP","TOT","MLN_PER","A","2005",6.9301,
"ISR","POP","TOT","MLN_PER","A","2006",7.0537,
"ISR","POP","TOT","MLN_PER","A","2007",7.1801,
"ISR","POP","TOT","MLN_PER","A","2008",7.3088,
"ISR","POP","TOT","MLN_PER","A","2009",7.4856,
"ISR","POP","TOT","MLN_PER","A","2010",7.6236,
"ISR","POP","TOT","MLN_PER","A","2011",7.7658,
"ISR","POP","TOT","MLN_PER","A","2012",7.9105,
"ISR","POP","TOT","MLN_PER","A","2013",8.059,
"RUS","POP","TOT","MLN_PER","A","1950",102.7025,
"RUS","POP","TOT","MLN_PER","A","1951",104.2481,
"RUS","POP","TOT","MLN_PER","A","1952",105.9503,
"RUS","POP","TOT","MLN_PER","A","1953",107.7433,
"RUS","POP","TOT","MLN_PER","A","1954",109.574,
"RUS","POP","TOT","MLN_PER","A","1955",111.4015,
"RUS","POP","TOT","MLN_PER","A","1956",113.1979,
"RUS","POP","TOT","MLN_PER","A","1957",114.9476,
"RUS","POP","TOT","MLN_PER","A","1958",116.6461,
"RUS","POP","TOT","MLN_PER","A","1959",118.2973,
"RUS","POP","TOT","MLN_PER","A","1960",119.9057,
"RUS","POP","TOT","MLN_PER","A","1961",121.469,
"RUS","POP","TOT","MLN_PER","A","1962",122.9705,
"RUS","POP","TOT","MLN_PER","A","1963",124.3766,
"RUS","POP","TOT","MLN_PER","A","1964",125.6448,
"RUS","POP","TOT","MLN_PER","A","1965",126.7491,
"RUS","POP","TOT","MLN_PER","A","1966",127.6746,
"RUS","POP","TOT","MLN_PER","A","1967",128.4414,
"RUS","POP","TOT","MLN_PER","A","1968",129.103,
"RUS","POP","TOT","MLN_PER","A","1969",129.7342,
"RUS","POP","TOT","MLN_PER","A","1970",130.3918,
"RUS","POP","TOT","MLN_PER","A","1971",131.0955,
"RUS","POP","TOT","MLN_PER","A","1972",131.838,
"RUS","POP","TOT","MLN_PER","A","1973",132.6161,
"RUS","POP","TOT","MLN_PER","A","1974",133.4172,
"RUS","POP","TOT","MLN_PER","A","1975",134.2325,
"RUS","POP","TOT","MLN_PER","A","1976",135.0639,
"RUS","POP","TOT","MLN_PER","A","1977",135.9192,
"RUS","POP","TOT","MLN_PER","A","1978",136.8013,
"RUS","POP","TOT","MLN_PER","A","1979",137.7131,
"RUS","POP","TOT","MLN_PER","A","1980",138.6554,
"RUS","POP","TOT","MLN_PER","A","1981",139.6195,
"RUS","POP","TOT","MLN_PER","A","1982",140.5983,
"RUS","POP","TOT","MLN_PER","A","1983",141.5939,
"RUS","POP","TOT","MLN_PER","A","1984",142.6098,"B"
"RUS","POP","TOT","MLN_PER","A","1985",143.033,
"RUS","POP","TOT","MLN_PER","A","1986",144.23,
"RUS","POP","TOT","MLN_PER","A","1987",145.461,
"RUS","POP","TOT","MLN_PER","A","1988",146.494,
"RUS","POP","TOT","MLN_PER","A","1989",147.332,
"RUS","POP","TOT","MLN_PER","A","1990",147.969,
"RUS","POP","TOT","MLN_PER","A","1991",148.394,
"RUS","POP","TOT","MLN_PER","A","1992",148.538,
"RUS","POP","TOT","MLN_PER","A","1993",148.459,
"RUS","POP","TOT","MLN_PER","A","1994",148.408,
"RUS","POP","TOT","MLN_PER","A","1995",148.376,
"RUS","POP","TOT","MLN_PER","A","1996",148.16,
"RUS","POP","TOT","MLN_PER","A","1997",147.915,
"RUS","POP","TOT","MLN_PER","A","1998",147.671,
"RUS","POP","TOT","MLN_PER","A","1999",147.215,
"RUS","POP","TOT","MLN_PER","A","2000",146.597,
"RUS","POP","TOT","MLN_PER","A","2001",145.976,
"RUS","POP","TOT","MLN_PER","A","2002",145.306,
"RUS","POP","TOT","MLN_PER","A","2003",144.649,
"RUS","POP","TOT","MLN_PER","A","2004",144.067,
"RUS","POP","TOT","MLN_PER","A","2005",143.519,
"RUS","POP","TOT","MLN_PER","A","2006",143.05,
"RUS","POP","TOT","MLN_PER","A","2007",142.805,
"RUS","POP","TOT","MLN_PER","A","2008",142.742,
"RUS","POP","TOT","MLN_PER","A","2009",142.785,
"RUS","POP","TOT","MLN_PER","A","2010",142.849,
"RUS","POP","TOT","MLN_PER","A","2011",142.961,
"RUS","POP","TOT","MLN_PER","A","2012",143.207,
"RUS","POP","TOT","MLN_PER","A","2013",143.507,
"SVN","POP","TOT","MLN_PER","A","1971",1.729941,
"SVN","POP","TOT","MLN_PER","A","1972",1.741343,
"SVN","POP","TOT","MLN_PER","A","1973",1.753296,
"SVN","POP","TOT","MLN_PER","A","1974",1.76604,
"SVN","POP","TOT","MLN_PER","A","1975",1.778454,
"SVN","POP","TOT","MLN_PER","A","1976",1.786977,
"SVN","POP","TOT","MLN_PER","A","1977",1.799384,
"SVN","POP","TOT","MLN_PER","A","1978",1.810997,
"SVN","POP","TOT","MLN_PER","A","1979",1.824001,
"SVN","POP","TOT","MLN_PER","A","1980",1.884477,
"SVN","POP","TOT","MLN_PER","A","1981",1.896133,
"SVN","POP","TOT","MLN_PER","A","1982",1.910335,
"SVN","POP","TOT","MLN_PER","A","1983",1.922322,
"SVN","POP","TOT","MLN_PER","A","1984",1.932154,
"SVN","POP","TOT","MLN_PER","A","1985",1.94164,
"SVN","POP","TOT","MLN_PER","A","1986",1.980718,
"SVN","POP","TOT","MLN_PER","A","1987",1.989462,
"SVN","POP","TOT","MLN_PER","A","1988",1.999988,
"SVN","POP","TOT","MLN_PER","A","1989",1.999404,
"SVN","POP","TOT","MLN_PER","A","1990",1.99809,
"SVN","POP","TOT","MLN_PER","A","1991",2.001768,
"SVN","POP","TOT","MLN_PER","A","1992",1.995832,
"SVN","POP","TOT","MLN_PER","A","1993",1.990623,
"SVN","POP","TOT","MLN_PER","A","1994",1.98885,
"SVN","POP","TOT","MLN_PER","A","1995",1.987505,
"SVN","POP","TOT","MLN_PER","A","1996",1.991169,
"SVN","POP","TOT","MLN_PER","A","1997",1.986848,
"SVN","POP","TOT","MLN_PER","A","1998",1.982603,
"SVN","POP","TOT","MLN_PER","A","1999",1.985557,
"SVN","POP","TOT","MLN_PER","A","2000",1.990272,
"SVN","POP","TOT","MLN_PER","A","2001",1.992035,
"SVN","POP","TOT","MLN_PER","A","2002",1.995718,
"SVN","POP","TOT","MLN_PER","A","2003",1.996773,
"SVN","POP","TOT","MLN_PER","A","2004",1.997004,
"SVN","POP","TOT","MLN_PER","A","2005",2.001114,
"SVN","POP","TOT","MLN_PER","A","2006",2.008516,
"SVN","POP","TOT","MLN_PER","A","2007",2.019406,
"SVN","POP","TOT","MLN_PER","A","2008",2.022629,"B"
"SVN","POP","TOT","MLN_PER","A","2009",2.042335,
"SVN","POP","TOT","MLN_PER","A","2010",2.049261,
"SVN","POP","TOT","MLN_PER","A","2011",2.052496,
"SVN","POP","TOT","MLN_PER","A","2012",2.056262,
"SVN","POP","TOT","MLN_PER","A","2013",2.059114,
"SVN","POP","TOT","MLN_PER","A","2014",2.061623,
"CHN","POP","TOT","MLN_PER","A","1950",543.8073,
"CHN","POP","TOT","MLN_PER","A","1951",558.6592,
"CHN","POP","TOT","MLN_PER","A","1952",570.8904,
"CHN","POP","TOT","MLN_PER","A","1953",581.5203,
"CHN","POP","TOT","MLN_PER","A","1954",591.3633,
"CHN","POP","TOT","MLN_PER","A","1955",601.0256,
"CHN","POP","TOT","MLN_PER","A","1956",610.4018,
"CHN","POP","TOT","MLN_PER","A","1957",620.0928,
"CHN","POP","TOT","MLN_PER","A","1958",630.1158,
"CHN","POP","TOT","MLN_PER","A","1959",640.3575,
"CHN","POP","TOT","MLN_PER","A","1960",650.7126,
"CHN","POP","TOT","MLN_PER","A","1961",660.735,
"CHN","POP","TOT","MLN_PER","A","1962",671.1549,
"CHN","POP","TOT","MLN_PER","A","1963",682.6161,
"CHN","POP","TOT","MLN_PER","A","1964",695.9187,
"CHN","POP","TOT","MLN_PER","A","1965",711.5829,
"CHN","POP","TOT","MLN_PER","A","1966",729.2626,
"CHN","POP","TOT","MLN_PER","A","1967",749.1154,
"CHN","POP","TOT","MLN_PER","A","1968",770.5073,
"CHN","POP","TOT","MLN_PER","A","1969",792.5192,
"CHN","POP","TOT","MLN_PER","A","1970",814.4229,
"CHN","POP","TOT","MLN_PER","A","1971",835.6502,
"CHN","POP","TOT","MLN_PER","A","1972",856.5981,
"CHN","POP","TOT","MLN_PER","A","1973",876.8586,
"CHN","POP","TOT","MLN_PER","A","1974",895.9727,
"CHN","POP","TOT","MLN_PER","A","1975",913.6462,
"CHN","POP","TOT","MLN_PER","A","1976",929.4601,
"CHN","POP","TOT","MLN_PER","A","1977",943.7886,
"CHN","POP","TOT","MLN_PER","A","1978",957.1787,
"CHN","POP","TOT","MLN_PER","A","1979",970.4154,
"CHN","POP","TOT","MLN_PER","A","1980",984.1217,
"CHN","POP","TOT","MLN_PER","A","1981",998.0024,
"CHN","POP","TOT","MLN_PER","A","1982",1012.373,
"CHN","POP","TOT","MLN_PER","A","1983",1027.641,
"CHN","POP","TOT","MLN_PER","A","1984",1044.253,
"CHN","POP","TOT","MLN_PER","A","1985",1062.446,
"CHN","POP","TOT","MLN_PER","A","1986",1082.005,
"CHN","POP","TOT","MLN_PER","A","1987",1103.076,
"CHN","POP","TOT","MLN_PER","A","1988",1124.793,
"CHN","POP","TOT","MLN_PER","A","1989",1145.942,
"CHN","POP","TOT","MLN_PER","A","1990",1165.429,
"CHN","POP","TOT","MLN_PER","A","1991",1183.008,
"CHN","POP","TOT","MLN_PER","A","1992",1198.875,
"CHN","POP","TOT","MLN_PER","A","1993",1213.104,
"CHN","POP","TOT","MLN_PER","A","1994",1225.922,
"CHN","POP","TOT","MLN_PER","A","1995",1237.531,
"CHN","POP","TOT","MLN_PER","A","1996",1247.897,
"CHN","POP","TOT","MLN_PER","A","1997",1257.022,
"CHN","POP","TOT","MLN_PER","A","1998",1265.223,
"CHN","POP","TOT","MLN_PER","A","1999",1272.915,
"CHN","POP","TOT","MLN_PER","A","2000",1280.429,
"CHN","POP","TOT","MLN_PER","A","2001",1287.891,
"CHN","POP","TOT","MLN_PER","A","2002",1295.322,
"CHN","POP","TOT","MLN_PER","A","2003",1302.81,
"CHN","POP","TOT","MLN_PER","A","2004",1310.414,
"CHN","POP","TOT","MLN_PER","A","2005",1318.177,
"CHN","POP","TOT","MLN_PER","A","2006",1326.146,
"CHN","POP","TOT","MLN_PER","A","2007",1334.344,
"CHN","POP","TOT","MLN_PER","A","2008",1342.733,
"CHN","POP","TOT","MLN_PER","A","2009",1351.248,
"CHN","POP","TOT","MLN_PER","A","2010",1359.822,
"CHN","POP","TOT","MLN_PER","A","2011",1368.44,
"CHN","POP","TOT","MLN_PER","A","2012",1377.065,
"CHN","POP","TOT","MLN_PER","A","2013",1385.567,
"IND","POP","TOT","MLN_PER","A","1950",376.3067,
"IND","POP","TOT","MLN_PER","A","1951",382.124,
"IND","POP","TOT","MLN_PER","A","1952",388.2809,
"IND","POP","TOT","MLN_PER","A","1953",394.7923,
"IND","POP","TOT","MLN_PER","A","1954",401.6701,
"IND","POP","TOT","MLN_PER","A","1955",408.9269,
"IND","POP","TOT","MLN_PER","A","1956",416.346,
"IND","POP","TOT","MLN_PER","A","1957",424.1039,
"IND","POP","TOT","MLN_PER","A","1958",432.214,
"IND","POP","TOT","MLN_PER","A","1959",440.6871,
"IND","POP","TOT","MLN_PER","A","1960",449.5214,
"IND","POP","TOT","MLN_PER","A","1961",458.496,
"IND","POP","TOT","MLN_PER","A","1962",467.8056,
"IND","POP","TOT","MLN_PER","A","1963",477.457,
"IND","POP","TOT","MLN_PER","A","1964",487.4641,
"IND","POP","TOT","MLN_PER","A","1965",497.8542,
"IND","POP","TOT","MLN_PER","A","1966",508.4673,
"IND","POP","TOT","MLN_PER","A","1967",519.47,
"IND","POP","TOT","MLN_PER","A","1968",530.8898,
"IND","POP","TOT","MLN_PER","A","1969",542.7511,
"IND","POP","TOT","MLN_PER","A","1970",555.0637,
"IND","POP","TOT","MLN_PER","A","1971",567.6116,
"IND","POP","TOT","MLN_PER","A","1972",580.5688,
"IND","POP","TOT","MLN_PER","A","1973",593.9493,
"IND","POP","TOT","MLN_PER","A","1974",607.7719,
"IND","POP","TOT","MLN_PER","A","1975",622.0544,
"IND","POP","TOT","MLN_PER","A","1976",636.6017,
"IND","POP","TOT","MLN_PER","A","1977",651.5868,
"IND","POP","TOT","MLN_PER","A","1978",666.9718,
"IND","POP","TOT","MLN_PER","A","1979",682.699,
"IND","POP","TOT","MLN_PER","A","1980",698.7208,
"IND","POP","TOT","MLN_PER","A","1981",714.7706,
"IND","POP","TOT","MLN_PER","A","1982",731.0479,
"IND","POP","TOT","MLN_PER","A","1983",747.5671,
"IND","POP","TOT","MLN_PER","A","1984",764.3536,
"IND","POP","TOT","MLN_PER","A","1985",781.4219,
"IND","POP","TOT","MLN_PER","A","1986",798.4903,
"IND","POP","TOT","MLN_PER","A","1987",815.7924,
"IND","POP","TOT","MLN_PER","A","1988",833.2754,
"IND","POP","TOT","MLN_PER","A","1989",850.8645,
"IND","POP","TOT","MLN_PER","A","1990",868.8907,
"IND","POP","TOT","MLN_PER","A","1991",886.3487,
"IND","POP","TOT","MLN_PER","A","1992",903.7496,
"IND","POP","TOT","MLN_PER","A","1993",921.1076,
"IND","POP","TOT","MLN_PER","A","1994",938.4526,
"IND","POP","TOT","MLN_PER","A","1995",955.8044,
"IND","POP","TOT","MLN_PER","A","1996",973.1476,
"IND","POP","TOT","MLN_PER","A","1997",990.4601,
"IND","POP","TOT","MLN_PER","A","1998",1007.747,
"IND","POP","TOT","MLN_PER","A","1999",1025.015,
"IND","POP","TOT","MLN_PER","A","2000",1042.262,
"IND","POP","TOT","MLN_PER","A","2001",1059.501,
"IND","POP","TOT","MLN_PER","A","2002",1076.706,
"IND","POP","TOT","MLN_PER","A","2003",1093.787,
"IND","POP","TOT","MLN_PER","A","2004",1110.626,
"IND","POP","TOT","MLN_PER","A","2005",1127.144,
"IND","POP","TOT","MLN_PER","A","2006",1143.289,
"IND","POP","TOT","MLN_PER","A","2007",1159.095,
"IND","POP","TOT","MLN_PER","A","2008",1174.662,
"IND","POP","TOT","MLN_PER","A","2009",1190.138,
"IND","POP","TOT","MLN_PER","A","2010",1205.625,
"IND","POP","TOT","MLN_PER","A","2011",1221.156,
"IND","POP","TOT","MLN_PER","A","2012",1236.687,
"IND","POP","TOT","MLN_PER","A","2013",1252.14,
"IDN","POP","TOT","MLN_PER","A","1950",72.59997,
"IDN","POP","TOT","MLN_PER","A","1951",73.6359,
"IDN","POP","TOT","MLN_PER","A","1952",74.80826,
"IDN","POP","TOT","MLN_PER","A","1953",76.12149,
"IDN","POP","TOT","MLN_PER","A","1954",77.57723,
"IDN","POP","TOT","MLN_PER","A","1955",79.17377,
"IDN","POP","TOT","MLN_PER","A","1956",80.85602,
"IDN","POP","TOT","MLN_PER","A","1957",82.65947,
"IDN","POP","TOT","MLN_PER","A","1958",84.57594,
"IDN","POP","TOT","MLN_PER","A","1959",86.59516,
"IDN","POP","TOT","MLN_PER","A","1960",88.70762,
"IDN","POP","TOT","MLN_PER","A","1961",90.85668,
"IDN","POP","TOT","MLN_PER","A","1962",93.08653,
"IDN","POP","TOT","MLN_PER","A","1963",95.40449,
"IDN","POP","TOT","MLN_PER","A","1964",97.82113,
"IDN","POP","TOT","MLN_PER","A","1965",100.3432,
"IDN","POP","TOT","MLN_PER","A","1966",102.9184,
"IDN","POP","TOT","MLN_PER","A","1967",105.5884,
"IDN","POP","TOT","MLN_PER","A","1968",108.3459,
"IDN","POP","TOT","MLN_PER","A","1969",111.1794,
"IDN","POP","TOT","MLN_PER","A","1970",114.0802,
"IDN","POP","TOT","MLN_PER","A","1971",116.9891,
"IDN","POP","TOT","MLN_PER","A","1972",119.9551,
"IDN","POP","TOT","MLN_PER","A","1973",122.9808,
